Record_ID,Date,Year,Month,Month_Name,Quarter,Year_Month,Source,Source_URL,Country,Latitude,Longitude,Themes,Theme_Count,Number_of_Themes,Misinfo_Flag,Tone_Overall,Tone_Positive,Tone_Negative,Tone_Polarity,Tone_Activity,Tone_SelfGroup,Context_Category,Tone_Category
GDELT-SYNTHETIC-20230201-00370,2023-02-01,2023,2,February,Q1,2023-02,Associated Press,https://www.apnews.com/news/2023/02/01/fact-check-claims-about-health-go-viral-on-social-media,Indonesia,-0.78,113.92,TAX_FNCACT_POLITICIAN; INFORMATION_OPERATIONS,2,2,1,-6.07,3.27,6.64,9.91,10.91,2.93,KILL;27;1;Indonesia;-0.78;113.92,Negative
GDELT-SYNTHETIC-20230201-00281,2023-02-01,2023,2,February,Q1,2023-02,Associated Press,https://www.apnews.com/news/2023/02/01/climate-disinformation-campaign-traced-to-foreign-actors,South Africa,-30.55,22.93,INFORMATION_OPERATIONS; PROPAGANDA; CONSPIRACY; GOV_GOVERNMENT_GENERAL,4,4,1,-6.12,2.54,7.71,10.25,10.16,3.5,KILL;29;1;South Africa;-30.55;22.93,Negative
GDELT-SYNTHETIC-20230201-00373,2023-02-01,2023,2,February,Q1,2023-02,The Guardian,https://www.theguardian.com/news/2023/02/01/report-finds-surge-in-vaccine-conspiracy-theories,United Kingdom,55.37,-3.43,CYBER_ATTACK; WB_MEDIA; CRISISLEX_CRISISLEXREC,3,3,1,-3.84,2.81,5.24,8.05,2.75,3.8,KILL;40;1;United Kingdom;55.37;-3.43,Negative
GDELT-SYNTHETIC-20230201-00204,2023-02-01,2023,2,February,Q1,2023-02,Deutsche Welle,https://www.dw.com/news/2023/02/01/social-media-flags-election-posts-as-misinformation,Turkey,38.96,35.24,ELECTION_FRAUD; WB_HEALTH; SOC_POINTSOFINTEREST; VACCINE_MISINFORMATION,4,4,1,-3.01,1.35,3.77,5.12,7.04,2.92,ARREST;3;1;Turkey;38.96;35.24,Negative
GDELT-SYNTHETIC-20230202-00079,2023-02-02,2023,2,February,Q1,2023-02,Associated Press,https://www.apnews.com/news/2023/02/02/journalists-targeted-amid-climate-misinformation-wave,Mexico,23.63,-102.55,SOC_POINTSOFINTEREST; MEDIA_MANIPULATION; VACCINE_MISINFORMATION; ELECTION_FRAUD; CRISISLEX_CRISISLEXREC; WB_HEALTH,6,6,1,-5.75,2.49,6.09,8.58,13.49,3.68,WOUND;16;1;Mexico;23.63;-102.55,Negative
GDELT-SYNTHETIC-20230202-00363,2023-02-02,2023,2,February,Q1,2023-02,France 24,https://www.france24.com/news/2023/02/02/experts-debunk-false-covid-narratives-online,Kenya,-0.02,37.9,TAX_FNCACT_POLITICIAN; CONSPIRACY; FAKE_NEWS; DISINFORMATION; CRISISLEX_CRISISLEXREC; WB_MEDIA,6,6,1,-4.71,2.15,6.52,8.67,10.69,2.23,ARREST;33;1;Kenya;-0.02;37.9,Negative
GDELT-SYNTHETIC-20230204-00040,2023-02-04,2023,2,February,Q1,2023-02,Deutsche Welle,https://www.dw.com/news/2023/02/04/journalists-targeted-amid-vaccine-misinformation-wave,Pakistan,30.37,69.34,WB_MEDIA; CYBER_ATTACK; INFORMATION_OPERATIONS; CRISISLEX_CRISISLEXREC; VACCINE_MISINFORMATION; TAX_FNCACT_POLITICIAN,6,6,1,-2.54,1.12,3.62,4.74,8.17,1.36,ARREST;40;1;Pakistan;30.37;69.34,Negative
GDELT-SYNTHETIC-20230207-00216,2023-02-07,2023,2,February,Q1,2023-02,France 24,https://www.france24.com/news/2023/02/07/misleading-vaccine-stories-spread-across-platforms,South Africa,-30.55,22.93,TAX_FNCACT_POLITICIAN; PROPAGANDA; WB_HEALTH; INFORMATION_OPERATIONS,4,4,1,-4.73,0.44,5.52,5.96,12.5,3.35,ARREST;29;1;South Africa;-30.55;22.93,Negative
GDELT-SYNTHETIC-20230210-00074,2023-02-10,2023,2,February,Q1,2023-02,Al Jazeera,https://www.aljazeera.com/news/2023/02/10/fact-check-claims-about-covid-go-viral-on-social-media,USA,37.09,-95.71,ECON_BANKRUPTCY; CONSPIRACY; TAX_FNCACT_POLITICIAN; PROPAGANDA; CYBER_ATTACK; GOV_GOVERNMENT_GENERAL,6,6,1,-4.5,2.22,5.51,7.73,8.29,1.73,KILL;29;1;United States;37.09;-95.71,Negative
GDELT-SYNTHETIC-20230212-00321,2023-02-12,2023,2,February,Q1,2023-02,BBC News,https://www.bbc.com/news/2023/02/12/government-warns-of-election-related-fake-news,Turkey,38.96,35.24,VACCINE_MISINFORMATION; CRISISLEX_CRISISLEXREC,2,2,1,-3.96,3.37,4.64,8.01,5.6,2.02,WOUND;44;1;Turkey;38.96;35.24,Negative
GDELT-SYNTHETIC-20230212-00237,2023-02-12,2023,2,February,Q1,2023-02,Associated Press,https://www.apnews.com/news/2023/02/12/social-media-flags-election-posts-as-misinformation,Indonesia,-0.78,113.92,ECON_BANKRUPTCY; VACCINE_MISINFORMATION; FAKE_NEWS; MEDIA_MANIPULATION; CRISISLEX_T10_URGENCY,5,5,1,-3.05,3.39,4.51,7.9,3.29,1.51,WOUND;30;1;Indonesia;-0.78;113.92,Negative
GDELT-SYNTHETIC-20230213-00357,2023-02-13,2023,2,February,Q1,2023-02,The Guardian,https://www.theguardian.com/news/2023/02/13/climate-disinformation-campaign-traced-to-foreign-actors,Pakistan,30.37,69.34,CYBER_ATTACK; ELECTION_FRAUD; INFORMATION_OPERATIONS; SOC_POINTSOFINTEREST,4,4,1,-7.02,1.92,7.27,9.19,10.28,2.58,PROTEST;18;1;Pakistan;30.37;69.34,Negative
GDELT-SYNTHETIC-20230214-00115,2023-02-14,2023,2,February,Q1,2023-02,France 24,https://www.france24.com/news/2023/02/14/report-finds-surge-in-covid-conspiracy-theories,Ukraine,48.37,31.16,ECON_BANKRUPTCY; CYBER_ATTACK; ELECTION_FRAUD; SOC_POINTSOFINTEREST,4,4,1,-3.45,3.68,4.61,8.29,7.34,3.33,CRISISLEX_C07;12;1;Ukraine;48.37;31.16,Negative
GDELT-SYNTHETIC-20230215-00090,2023-02-15,2023,2,February,Q1,2023-02,Reuters,https://www.reuters.com/news/2023/02/15/fact-check-claims-about-covid-go-viral-on-social-media,Brazil,-14.23,-51.92,CONSPIRACY; CRISISLEX_CRISISLEXREC; GOV_GOVERNMENT_GENERAL; SOC_POINTSOFINTEREST; FAKE_NEWS; INFORMATION_OPERATIONS,6,6,1,-1.83,2.37,2.36,4.73,6.46,1.44,ARREST;11;1;Brazil;-14.23;-51.92,Negative
GDELT-SYNTHETIC-20230215-00007,2023-02-15,2023,2,February,Q1,2023-02,Al Jazeera,https://www.aljazeera.com/news/2023/02/15/vaccine-disinformation-campaign-traced-to-foreign-actors,Nigeria,9.08,8.67,SOC_POINTSOFINTEREST; TAX_FNCACT_POLITICIAN; DISINFORMATION; CRISISLEX_CRISISLEXREC,4,4,1,-5.0,3.85,5.99,9.84,4.83,3.32,CRISISLEX_C07;35;1;Nigeria;9.08;8.67,Negative
GDELT-SYNTHETIC-20230219-00372,2023-02-19,2023,2,February,Q1,2023-02,Deutsche Welle,https://www.dw.com/news/2023/02/19/report-finds-surge-in-climate-conspiracy-theories,United Kingdom,55.37,-3.43,CLIMATE_DENIAL; ELECTION; DISINFORMATION; GOV_GOVERNMENT_GENERAL; MEDIA_MANIPULATION; TAX_FNCACT_JOURNALIST,6,6,1,-5.18,3.39,6.05,9.44,8.87,2.76,PROTEST;36;1;United Kingdom;55.37;-3.43,Negative
GDELT-SYNTHETIC-20230222-00039,2023-02-22,2023,2,February,Q1,2023-02,Al Jazeera,https://www.aljazeera.com/news/2023/02/22/fact-check-claims-about-security-go-viral-on-social-media,Ethiopia,9.14,40.48,GOV_GOVERNMENT_GENERAL; INFORMATION_OPERATIONS; CRISISLEX_CRISISLEXREC; CONSPIRACY,4,4,1,-4.62,2.86,5.73,8.59,4.26,2.67,KILL;20;1;Ethiopia;9.14;40.48,Negative
GDELT-SYNTHETIC-20230223-00492,2023-02-23,2023,2,February,Q1,2023-02,Al Jazeera,https://www.aljazeera.com/news/2023/02/23/security-disinformation-campaign-traced-to-foreign-actors,Turkey,38.96,35.24,VACCINE_MISINFORMATION; WB_HEALTH; ECON_BANKRUPTCY,3,3,1,0.22,1.42,1.34,2.76,9.5,2.97,KILL;10;1;Turkey;38.96;35.24,Neutral
GDELT-SYNTHETIC-20230223-00078,2023-02-23,2023,2,February,Q1,2023-02,Reuters,https://www.reuters.com/news/2023/02/23/covid-disinformation-campaign-traced-to-foreign-actors,Brazil,-14.23,-51.92,SOC_POINTSOFINTEREST; PROPAGANDA,2,2,1,-3.12,2.34,5.06,7.4,10.85,1.92,CRISISLEX_C07;9;1;Brazil;-14.23;-51.92,Negative
GDELT-SYNTHETIC-20230223-00308,2023-02-23,2023,2,February,Q1,2023-02,Al Jazeera,https://www.aljazeera.com/news/2023/02/23/report-finds-surge-in-political-conspiracy-theories,Germany,51.16,10.45,TAX_FNCACT_JOURNALIST; WB_HEALTH; GOV_GOVERNMENT_GENERAL; CONSPIRACY,4,4,1,-7.49,2.51,8.22,10.73,4.49,0.37,KILL;7;1;Germany;51.16;10.45,Negative
GDELT-SYNTHETIC-20230224-00235,2023-02-24,2023,2,February,Q1,2023-02,France 24,https://www.france24.com/news/2023/02/24/fact-check-claims-about-political-go-viral-on-social-media,Ethiopia,9.14,40.48,PROPAGANDA; CLIMATE_DENIAL; WB_HEALTH; TAX_FNCACT_POLITICIAN; WB_MEDIA; VACCINE_MISINFORMATION,6,6,1,-1.6,2.28,2.65,4.93,7.81,1.75,WOUND;6;1;Ethiopia;9.14;40.48,Negative
GDELT-SYNTHETIC-20230224-00264,2023-02-24,2023,2,February,Q1,2023-02,Al Jazeera,https://www.aljazeera.com/news/2023/02/24/misleading-covid-stories-spread-across-platforms,Russia,61.52,105.31,ECON_BANKRUPTCY; SOC_POINTSOFINTEREST; CYBER_ATTACK; TAX_FNCACT_POLITICIAN,4,4,1,-6.78,0.93,7.63,8.56,6.17,2.31,CRISISLEX_C07;43;1;Russia;61.52;105.31,Negative
GDELT-SYNTHETIC-20230224-00457,2023-02-24,2023,2,February,Q1,2023-02,France 24,https://www.france24.com/news/2023/02/24/report-finds-surge-in-vaccine-conspiracy-theories,Kenya,-0.02,37.9,CYBER_ATTACK; GOV_GOVERNMENT_GENERAL; VACCINE_MISINFORMATION,3,3,1,-7.81,1.32,9.41,10.73,5.06,2.04,KILL;36;1;Kenya;-0.02;37.9,Negative
GDELT-SYNTHETIC-20230226-00071,2023-02-26,2023,2,February,Q1,2023-02,The Guardian,https://www.theguardian.com/news/2023/02/26/journalists-targeted-amid-climate-misinformation-wave,Russia,61.52,105.31,FAKE_NEWS; GOV_GOVERNMENT_GENERAL,2,2,1,-2.72,3.48,4.15,7.63,7.52,2.48,CRISISLEX_C07;10;1;Russia;61.52;105.31,Negative
GDELT-SYNTHETIC-20230227-00028,2023-02-27,2023,2,February,Q1,2023-02,Reuters,https://www.reuters.com/news/2023/02/27/journalists-targeted-amid-climate-misinformation-wave,Russia,61.52,105.31,PROPAGANDA; WB_HEALTH; INFORMATION_OPERATIONS; MEDIA_MANIPULATION; CRISISLEX_T10_URGENCY,5,5,1,0.37,1.22,1.21,2.43,10.44,1.27,KILL;20;1;Russia;61.52;105.31,Neutral
GDELT-SYNTHETIC-20230227-00215,2023-02-27,2023,2,February,Q1,2023-02,France 24,https://www.france24.com/news/2023/02/27/social-media-flags-climate-posts-as-misinformation,Mexico,23.63,-102.55,TAX_FNCACT_JOURNALIST; CRISISLEX_T10_URGENCY; CLIMATE_DENIAL; CRISISLEX_CRISISLEXREC; FAKE_NEWS,5,5,1,-3.62,2.48,4.66,7.14,4.15,3.5,KILL;21;1;Mexico;23.63;-102.55,Negative
GDELT-SYNTHETIC-20230228-00086,2023-02-28,2023,2,February,Q1,2023-02,Al Jazeera,https://www.aljazeera.com/news/2023/02/28/misleading-security-stories-spread-across-platforms,Ukraine,48.37,31.16,ECON_BANKRUPTCY; FAKE_NEWS; DISINFORMATION; CRISISLEX_CRISISLEXREC,4,4,1,-0.08,1.04,1.42,2.46,11.18,0.74,PROTEST;6;1;Ukraine;48.37;31.16,Neutral
GDELT-SYNTHETIC-20230303-00055,2023-03-03,2023,3,March,Q1,2023-03,The Guardian,https://www.theguardian.com/news/2023/03/03/fact-check-claims-about-economic-go-viral-on-social-media,Philippines,12.87,121.77,VACCINE_MISINFORMATION; MEDIA_MANIPULATION; SOC_POINTSOFINTEREST; CYBER_ATTACK,4,4,1,0.1,0.56,1.68,2.24,8.03,1.52,CRISISLEX_C07;48;1;Philippines;12.87;121.77,Neutral
GDELT-SYNTHETIC-20230305-00431,2023-03-05,2023,3,March,Q1,2023-03,Reuters,https://www.reuters.com/news/2023/03/05/political-disinformation-campaign-traced-to-foreign-actors,Ethiopia,9.14,40.48,TAX_FNCACT_JOURNALIST; FAKE_NEWS,2,2,1,-3.94,3.66,4.95,8.61,8.69,1.24,WOUND;50;1;Ethiopia;9.14;40.48,Negative
GDELT-SYNTHETIC-20230311-00456,2023-03-11,2023,3,March,Q1,2023-03,France 24,https://www.france24.com/news/2023/03/11/report-finds-surge-in-covid-conspiracy-theories,Pakistan,30.37,69.34,CLIMATE_DENIAL; TAX_FNCACT_POLITICIAN; WB_HEALTH; CRISISLEX_T10_URGENCY,4,4,1,-6.21,2.68,6.64,9.32,10.0,2.96,PROTEST;1;1;Pakistan;30.37;69.34,Negative
GDELT-SYNTHETIC-20230314-00026,2023-03-14,2023,3,March,Q1,2023-03,The Guardian,https://www.theguardian.com/news/2023/03/14/experts-debunk-false-political-narratives-online,USA,37.09,-95.71,TAX_FNCACT_JOURNALIST; ELECTION_FRAUD,2,2,1,1.98,1.01,2.7,3.71,8.3,2.0,WOUND;9;1;United States;37.09;-95.71,Positive
GDELT-SYNTHETIC-20230316-00089,2023-03-16,2023,3,March,Q1,2023-03,Deutsche Welle,https://www.dw.com/news/2023/03/16/experts-debunk-false-vaccine-narratives-online,Ethiopia,9.14,40.48,ELECTION; VACCINE_MISINFORMATION; CONSPIRACY; CRISISLEX_T10_URGENCY; PROPAGANDA; WB_MEDIA,6,6,1,-2.54,1.97,2.51,4.48,7.73,1.2,CRISISLEX_C07;43;1;Ethiopia;9.14;40.48,Negative
GDELT-SYNTHETIC-20230317-00358,2023-03-17,2023,3,March,Q1,2023-03,Al Jazeera,https://www.aljazeera.com/news/2023/03/17/political-disinformation-campaign-traced-to-foreign-actors,Turkey,38.96,35.24,MEDIA_MANIPULATION; CRISISLEX_CRISISLEXREC,2,2,1,-7.14,1.69,7.76,9.45,8.96,3.84,KILL;23;1;Turkey;38.96;35.24,Negative
GDELT-SYNTHETIC-20230319-00060,2023-03-19,2023,3,March,Q1,2023-03,France 24,https://www.france24.com/news/2023/03/19/social-media-flags-security-posts-as-misinformation,South Africa,-30.55,22.93,ELECTION; FAKE_NEWS; GOV_GOVERNMENT_GENERAL; CONSPIRACY; INFORMATION_OPERATIONS,5,5,1,-5.23,2.9,6.38,9.28,10.44,3.13,ARREST;38;1;South Africa;-30.55;22.93,Negative
GDELT-SYNTHETIC-20230320-00221,2023-03-20,2023,3,March,Q1,2023-03,Deutsche Welle,https://www.dw.com/news/2023/03/20/social-media-flags-vaccine-posts-as-misinformation,Ghana,7.94,-1.02,CRISISLEX_T10_URGENCY; MEDIA_MANIPULATION; CLIMATE_DENIAL,3,3,1,-1.0,0.9,3.04,3.94,7.58,3.61,KILL;29;1;Ghana;7.94;-1.02,Neutral
GDELT-SYNTHETIC-20230323-00061,2023-03-23,2023,3,March,Q1,2023-03,France 24,https://www.france24.com/news/2023/03/23/government-warns-of-vaccine-related-fake-news,Indonesia,-0.78,113.92,ECON_BANKRUPTCY; DISINFORMATION; CRISISLEX_CRISISLEXREC,3,3,1,-5.57,1.44,6.94,8.38,9.83,2.48,WOUND;45;1;Indonesia;-0.78;113.92,Negative
GDELT-SYNTHETIC-20230324-00229,2023-03-24,2023,3,March,Q1,2023-03,Deutsche Welle,https://www.dw.com/news/2023/03/24/experts-debunk-false-vaccine-narratives-online,Indonesia,-0.78,113.92,ELECTION_FRAUD; VACCINE_MISINFORMATION; CRISISLEX_T10_URGENCY; DISINFORMATION; TAX_FNCACT_POLITICIAN,5,5,1,-4.24,3.38,5.16,8.54,8.38,2.33,PROTEST;45;1;Indonesia;-0.78;113.92,Negative
GDELT-SYNTHETIC-20230325-00337,2023-03-25,2023,3,March,Q1,2023-03,France 24,https://www.france24.com/news/2023/03/25/government-warns-of-climate-related-fake-news,USA,37.09,-95.71,ELECTION_FRAUD; ELECTION,2,2,1,-2.49,1.98,3.04,5.02,8.97,1.32,WOUND;20;1;United States;37.09;-95.71,Negative
GDELT-SYNTHETIC-20230325-00473,2023-03-25,2023,3,March,Q1,2023-03,The Guardian,https://www.theguardian.com/news/2023/03/25/misleading-vaccine-stories-spread-across-platforms,Nigeria,9.08,8.67,CRISISLEX_CRISISLEXREC; MEDIA_MANIPULATION,2,2,1,-6.07,0.65,6.31,6.96,11.34,1.87,KILL;13;1;Nigeria;9.08;8.67,Negative
GDELT-SYNTHETIC-20230326-00155,2023-03-26,2023,3,March,Q1,2023-03,BBC News,https://www.bbc.com/news/2023/03/26/government-warns-of-climate-related-fake-news,Ethiopia,9.14,40.48,ELECTION_FRAUD; TAX_FNCACT_JOURNALIST,2,2,1,-1.73,1.44,3.05,4.49,10.92,3.12,CRISISLEX_C07;39;1;Ethiopia;9.14;40.48,Negative
GDELT-SYNTHETIC-20230326-00495,2023-03-26,2023,3,March,Q1,2023-03,France 24,https://www.france24.com/news/2023/03/26/experts-debunk-false-covid-narratives-online,South Africa,-30.55,22.93,CONSPIRACY; PROPAGANDA; GOV_GOVERNMENT_GENERAL; FAKE_NEWS; SOC_POINTSOFINTEREST,5,5,1,-0.82,4.36,1.43,5.79,3.86,2.8,KILL;33;1;South Africa;-30.55;22.93,Neutral
GDELT-SYNTHETIC-20230330-00245,2023-03-30,2023,3,March,Q1,2023-03,Deutsche Welle,https://www.dw.com/news/2023/03/30/experts-debunk-false-election-narratives-online,South Africa,-30.55,22.93,MEDIA_MANIPULATION; FAKE_NEWS; TAX_FNCACT_POLITICIAN; GOV_GOVERNMENT_GENERAL; SOC_POINTSOFINTEREST,5,5,1,-6.47,2.31,7.79,10.1,9.24,2.31,PROTEST;20;1;South Africa;-30.55;22.93,Negative
GDELT-SYNTHETIC-20230331-00447,2023-03-31,2023,3,March,Q1,2023-03,France 24,https://www.france24.com/news/2023/03/31/government-warns-of-health-related-fake-news,USA,37.09,-95.71,FAKE_NEWS; CONSPIRACY; TAX_FNCACT_POLITICIAN,3,3,1,-5.21,2.79,5.22,8.01,10.68,1.29,KILL;32;1;United States;37.09;-95.71,Negative
GDELT-SYNTHETIC-20230331-00117,2023-03-31,2023,3,March,Q1,2023-03,Al Jazeera,https://www.aljazeera.com/news/2023/03/31/experts-debunk-false-political-narratives-online,Ukraine,48.37,31.16,CRISISLEX_CRISISLEXREC; GOV_GOVERNMENT_GENERAL; WB_MEDIA; DISINFORMATION,4,4,1,-2.65,1.58,3.97,5.55,14.81,2.68,PROTEST;10;1;Ukraine;48.37;31.16,Negative
GDELT-SYNTHETIC-20230401-00200,2023-04-01,2023,4,April,Q2,2023-04,Reuters,https://www.reuters.com/news/2023/04/01/government-warns-of-covid-related-fake-news,USA,37.09,-95.71,WB_HEALTH; ELECTION_FRAUD; FAKE_NEWS; SOC_POINTSOFINTEREST; MEDIA_MANIPULATION,5,5,1,-4.2,3.8,5.52,9.32,6.29,3.07,KILL;20;1;United States;37.09;-95.71,Negative
GDELT-SYNTHETIC-20230402-00287,2023-04-02,2023,4,April,Q2,2023-04,Associated Press,https://www.apnews.com/news/2023/04/02/climate-disinformation-campaign-traced-to-foreign-actors,United Kingdom,55.37,-3.43,GOV_GOVERNMENT_GENERAL; WB_HEALTH; TAX_FNCACT_JOURNALIST; INFORMATION_OPERATIONS; DISINFORMATION,5,5,1,-2.73,2.82,4.16,6.98,6.25,2.33,WOUND;7;1;United Kingdom;55.37;-3.43,Negative
GDELT-SYNTHETIC-20230404-00351,2023-04-04,2023,4,April,Q2,2023-04,Associated Press,https://www.apnews.com/news/2023/04/04/government-warns-of-climate-related-fake-news,USA,37.09,-95.71,ELECTION_FRAUD; WB_MEDIA; CONSPIRACY; PROPAGANDA,4,4,1,-10.26,2.68,10.93,13.61,2.51,3.01,PROTEST;50;1;United States;37.09;-95.71,Negative
GDELT-SYNTHETIC-20230407-00375,2023-04-07,2023,4,April,Q2,2023-04,Reuters,https://www.reuters.com/news/2023/04/07/government-warns-of-security-related-fake-news,Russia,61.52,105.31,ECON_BANKRUPTCY; WB_HEALTH; WB_MEDIA; INFORMATION_OPERATIONS; CYBER_ATTACK,5,5,1,-6.26,1.79,7.11,8.9,10.34,3.81,PROTEST;34;1;Russia;61.52;105.31,Negative
GDELT-SYNTHETIC-20230408-00098,2023-04-08,2023,4,April,Q2,2023-04,Reuters,https://www.reuters.com/news/2023/04/08/security-disinformation-campaign-traced-to-foreign-actors,United Kingdom,55.37,-3.43,GOV_GOVERNMENT_GENERAL; FAKE_NEWS; CLIMATE_DENIAL; TAX_FNCACT_JOURNALIST,4,4,1,-7.06,1.35,7.52,8.87,13.06,3.38,KILL;39;1;United Kingdom;55.37;-3.43,Negative
GDELT-SYNTHETIC-20230408-00121,2023-04-08,2023,4,April,Q2,2023-04,BBC News,https://www.bbc.com/news/2023/04/08/political-disinformation-campaign-traced-to-foreign-actors,Ukraine,48.37,31.16,ECON_BANKRUPTCY; WB_MEDIA; DISINFORMATION; WB_HEALTH,4,4,1,-1.61,1.08,3.04,4.12,12.07,2.91,PROTEST;13;1;Ukraine;48.37;31.16,Negative
GDELT-SYNTHETIC-20230410-00127,2023-04-10,2023,4,April,Q2,2023-04,Reuters,https://www.reuters.com/news/2023/04/10/government-warns-of-vaccine-related-fake-news,United Kingdom,55.37,-3.43,GOV_GOVERNMENT_GENERAL; SOC_POINTSOFINTEREST; MEDIA_MANIPULATION,3,3,1,-7.73,3.53,8.65,12.18,6.72,1.49,KILL;47;1;United Kingdom;55.37;-3.43,Negative
GDELT-SYNTHETIC-20230410-00397,2023-04-10,2023,4,April,Q2,2023-04,Associated Press,https://www.apnews.com/news/2023/04/10/government-warns-of-economic-related-fake-news,USA,37.09,-95.71,SOC_POINTSOFINTEREST; FAKE_NEWS; ECON_BANKRUPTCY,3,3,1,-5.93,0.62,6.62,7.24,10.59,3.45,CRISISLEX_C07;37;1;United States;37.09;-95.71,Negative
GDELT-SYNTHETIC-20230411-00406,2023-04-11,2023,4,April,Q2,2023-04,The Guardian,https://www.theguardian.com/news/2023/04/11/social-media-flags-climate-posts-as-misinformation,Pakistan,30.37,69.34,CRISISLEX_T10_URGENCY; DISINFORMATION; INFORMATION_OPERATIONS; MEDIA_MANIPULATION; CRISISLEX_CRISISLEXREC,5,5,1,-3.04,3.8,4.66,8.46,8.63,2.01,WOUND;35;1;Pakistan;30.37;69.34,Negative
GDELT-SYNTHETIC-20230411-00077,2023-04-11,2023,4,April,Q2,2023-04,Al Jazeera,https://www.aljazeera.com/news/2023/04/11/journalists-targeted-amid-covid-misinformation-wave,Kenya,-0.02,37.9,FAKE_NEWS; DISINFORMATION; SOC_POINTSOFINTEREST; INFORMATION_OPERATIONS; ELECTION,5,5,1,-5.6,1.4,5.54,6.94,6.42,1.74,KILL;42;1;Kenya;-0.02;37.9,Negative
GDELT-SYNTHETIC-20230413-00198,2023-04-13,2023,4,April,Q2,2023-04,Reuters,https://www.reuters.com/news/2023/04/13/misleading-economic-stories-spread-across-platforms,Pakistan,30.37,69.34,GOV_GOVERNMENT_GENERAL; WB_MEDIA; CRISISLEX_T10_URGENCY; ELECTION_FRAUD,4,4,1,-6.4,3.5,7.84,11.34,7.34,2.53,KILL;43;1;Pakistan;30.37;69.34,Negative
GDELT-SYNTHETIC-20230414-00275,2023-04-14,2023,4,April,Q2,2023-04,Deutsche Welle,https://www.dw.com/news/2023/04/14/fact-check-claims-about-security-go-viral-on-social-media,Germany,51.16,10.45,MEDIA_MANIPULATION; FAKE_NEWS; CONSPIRACY; WB_HEALTH; GOV_GOVERNMENT_GENERAL,5,5,1,-3.93,3.71,4.24,7.95,3.16,3.97,CRISISLEX_C07;48;1;Germany;51.16;10.45,Negative
GDELT-SYNTHETIC-20230414-00364,2023-04-14,2023,4,April,Q2,2023-04,The Guardian,https://www.theguardian.com/news/2023/04/14/report-finds-surge-in-security-conspiracy-theories,USA,37.09,-95.71,VACCINE_MISINFORMATION; WB_MEDIA,2,2,1,-5.73,0.15,6.37,6.52,7.37,1.51,ARREST;2;1;United States;37.09;-95.71,Negative
GDELT-SYNTHETIC-20230416-00478,2023-04-16,2023,4,April,Q2,2023-04,Reuters,https://www.reuters.com/news/2023/04/16/misleading-security-stories-spread-across-platforms,United Kingdom,55.37,-3.43,PROPAGANDA; SOC_POINTSOFINTEREST; CRISISLEX_CRISISLEXREC; CRISISLEX_T10_URGENCY,4,4,1,-5.4,1.77,5.94,7.71,10.67,3.54,CRISISLEX_C07;44;1;United Kingdom;55.37;-3.43,Negative
GDELT-SYNTHETIC-20230416-00004,2023-04-16,2023,4,April,Q2,2023-04,The Guardian,https://www.theguardian.com/news/2023/04/16/fact-check-claims-about-covid-go-viral-on-social-media,India,20.59,78.96,GOV_GOVERNMENT_GENERAL; VACCINE_MISINFORMATION; PROPAGANDA,3,3,1,-4.91,0.99,6.07,7.06,5.28,1.09,ARREST;50;1;India;20.59;78.96,Negative
GDELT-SYNTHETIC-20230420-00153,2023-04-20,2023,4,April,Q2,2023-04,France 24,https://www.france24.com/news/2023/04/20/report-finds-surge-in-election-conspiracy-theories,Ethiopia,9.14,40.48,ECON_BANKRUPTCY; SOC_POINTSOFINTEREST; MEDIA_MANIPULATION; TAX_FNCACT_POLITICIAN; INFORMATION_OPERATIONS,5,5,1,-4.94,2.12,7.22,9.34,7.71,3.65,CRISISLEX_C07;50;1;Ethiopia;9.14;40.48,Negative
GDELT-SYNTHETIC-20230423-00217,2023-04-23,2023,4,April,Q2,2023-04,Al Jazeera,https://www.aljazeera.com/news/2023/04/23/experts-debunk-false-covid-narratives-online,Pakistan,30.37,69.34,SOC_POINTSOFINTEREST; DISINFORMATION; TAX_FNCACT_POLITICIAN; WB_MEDIA,4,4,1,-4.37,1.65,5.21,6.86,14.23,2.88,KILL;46;1;Pakistan;30.37;69.34,Negative
GDELT-SYNTHETIC-20230424-00130,2023-04-24,2023,4,April,Q2,2023-04,Associated Press,https://www.apnews.com/news/2023/04/24/government-warns-of-climate-related-fake-news,China,35.86,104.19,TAX_FNCACT_JOURNALIST; FAKE_NEWS; MEDIA_MANIPULATION,3,3,1,-4.18,0.7,5.15,5.85,7.31,3.2,PROTEST;4;1;China;35.86;104.19,Negative
GDELT-SYNTHETIC-20230426-00069,2023-04-26,2023,4,April,Q2,2023-04,Deutsche Welle,https://www.dw.com/news/2023/04/26/covid-disinformation-campaign-traced-to-foreign-actors,Kenya,-0.02,37.9,FAKE_NEWS; MEDIA_MANIPULATION; CRISISLEX_CRISISLEXREC; TAX_FNCACT_JOURNALIST; ECON_BANKRUPTCY,5,5,1,-5.56,2.24,6.68,8.92,6.48,2.03,KILL;15;1;Kenya;-0.02;37.9,Negative
